accession,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,norm int m/z_126.127725_2,norm int m/z_127.12476_2,norm int m/z_128.134433_2,norm int m/z_129.131468_2,norm int m/z_130.141141_2,norm int m/z_131.138176_2
Q6NUK1,18.363976441084482,18.39128219416263,18.50118487089063,18.51530714563333,18.454681639399695,18.33812700767958,18.294192187731404,18.235067617490493,18.361664325571095,18.25844296712212,18.293653501012955,18.20008919863197
Q9NVH6,18.27108568090534,18.380059377430925,18.350755777914614,18.198066092391944,18.371057669631796,18.387734429838993,17.917779971060547,17.998013705822174,18.000100874616983,17.705731393770687,17.913783494462333,17.859328519824167
Q9UQ80,18.437763245820804,18.74860644457033,18.770204945404195,18.945269501718442,18.639624223790747,18.646762601295347,18.24558868219769,18.497258347631316,18.403931561765834,18.601233064688028,18.23920109757283,18.335686930918815
Q9UI47,18.135414956313134,18.16938066922225,17.98327476679417,18.110710140444585,17.94244577775707,17.976170393836576,18.31677648924789,18.24581862850967,18.21263412012554,18.216553716534694,18.004028395633927,18.125108554711872
P04843,18.739445734891003,18.769309698687472,18.830879721681168,18.75777803047946,18.998737507863197,18.918641408653237,18.261273788936144,18.257626596184384,18.380502749633937,18.18142614371447,18.35689096732866,18.34006366747971
P15880,19.30139683301347,19.367791719209343,19.476302214250488,19.32342370603396,19.402138231441374,19.347846253135238,19.024051608930098,19.05515796124406,19.110354153343707,19.041849404980216,19.0958210931448,19.09085330126226
P01024,19.083509400478533,19.105250556472292,19.444337109524117,18.6876019411803,18.986778830953206,18.78795171004405,19.44678898614582,19.44060840967752,19.803226531820986,18.972117853679503,19.324106122327322,19.10614372919968
Q9NVH1,18.760417838569378,18.91198365541008,18.967004564585118,18.672883673740696,18.812732758778733,18.682939735656095,17.689631752107836,17.71245532872099,17.729136099723554,17.637624863046003,17.72453163889499,17.623202781452044
Q9BXN1,18.62734685263182,18.906288026028136,18.54711669953584,19.196836220836886,19.905337421514037,19.293845992383524,18.245702406694544,18.677420287696354,18.21227550690515,18.970402947282487,19.83834605320745,19.03897255795084
Q9Y2Q3,17.6061774601271,17.408002104838115,17.63375444498408,17.46508407608089,17.794339708562937,17.90334643010939,,,,,,
Q9BUR5,18.16515235560268,18.187847392595145,18.234997476155186,18.120103691875567,18.225929940602548,18.156873117949566,18.42081553716565,18.534779714436027,18.42194769689403,18.404274678108536,18.44397751979743,18.431954576830762
Q92499,18.894846858201202,18.99554772947344,18.99321206741999,18.94877928494368,18.867655800141232,18.877509327324976,18.94803921572378,19.06070173605814,18.99556622287958,19.008900178462994,19.002350806356752,18.94338305432962
Q9UKU7,18.573276134220333,19.01354167079639,18.649376638029352,18.505982082499816,18.81507468483973,18.586266851055335,18.340948642775967,18.55627402890643,18.42273926983754,18.28900459067402,18.448432941317897,18.352882905289338
Q6NVY1,17.765627136531275,18.22034526051617,17.584252968923703,18.12854316428443,17.98514149434659,18.007826644045736,18.74144832188734,19.011846020492204,18.483688539388083,19.00251928488653,18.93573001716657,18.89314054490245
Q15365,18.28658632248545,18.226086019758217,18.302980986078307,18.282614863885826,18.350196792458895,18.298365439933118,18.948958897671123,18.921208980523094,19.049968166537628,18.945349526800715,19.1227079505505,19.09241778238982
P50990,18.70436214735369,18.830616556259113,18.944657019960854,18.8077243917534,18.861474675125773,18.81999115122415,18.662096017810388,18.68130499320946,18.793866170783037,18.702282956179204,18.755133383277446,18.6854373187924
Q9UKS6,17.387038474401322,17.28349535618223,17.148092520756276,17.365072208118693,17.542994048128712,17.23619801240445,17.152426763461346,17.044899200474088,16.87410280215165,17.088707196623723,17.208869418239193,16.953855411595686
P61163,18.406309863118427,18.43043927952884,18.38413237719063,18.557417891174484,18.597130524189406,18.497989211008356,18.50062892724283,18.509667739785133,18.521295628997738,18.775384424058423,18.862147722077008,18.7039280681854
P53597,20.221340250823783,20.291436709474556,20.19017408328974,20.25927639548398,20.117280119642665,20.201842498425776,20.058026085322524,20.00675158439632,19.966003588634667,20.0830507558301,19.916457298423804,19.996092316181684
P62424,19.266658454838655,19.727589246235652,19.44341371450734,19.64485790916203,19.501927875178865,19.44372802565486,19.0850382533478,19.629291155396075,19.29599039320484,19.40628847691918,19.353426851292216,19.33889303738128
Q06323,16.388891788695602,16.237041865635266,16.107186419631027,16.46538305916727,17.02623704500751,16.632938414892006,17.89826481062068,17.981511538714315,17.742437734858093,17.869166070097243,18.480776398128274,18.031728121655647
P19237,19.73118062246054,20.027923540011482,19.749911971402263,19.799280040284383,19.521504594235566,20.025334250667573,19.19905084136527,19.672710767706274,19.223659237569443,19.306381423441227,19.06989464064045,19.69001843929182
Q9Y5U8,17.80926885075431,17.78167027450943,17.882702746511292,17.845352218959597,17.910868133960577,18.007229890679426,18.82135047686586,18.915255018655852,18.916249782624266,18.818213917723725,18.773351730959806,18.89964309672055
P05023,19.749752801299383,19.657836859853976,19.6639511304579,19.725412709472867,19.842294109821225,19.61223531516837,20.024451331065368,19.874744428990237,19.9157409779933,20.08962993266863,20.13300224580528,19.945951473220333
P00367,20.06754858989982,20.01174008191166,20.022577003273092,20.172695207989925,20.43992347771725,20.22474681087758,19.911000944528702,19.790755145686788,19.872823079517847,19.91095831476631,20.036040259075435,19.964522431483644
P17987,18.46968752072312,18.63687150773634,18.5829495880366,18.485729091866016,18.63489168203837,18.568028466739083,18.71377833059837,19.084375669043933,18.721901060300027,18.764302257746547,18.77181344371335,18.68230368908408
P13489,18.90641208345731,19.042291005045445,18.752722984647274,18.97112419629031,18.921908329437578,18.814238848686625,18.696938669328954,18.74120032757209,18.636830805229643,18.760358546332977,18.764047078305445,18.720660933176205
P04632,18.855148306712287,19.27133421661041,19.14885885365868,19.345124742581813,19.26053023015908,19.016821886868364,18.672611799581887,18.977395927958653,18.919635877735132,19.08979829528926,18.97715342607958,18.76957072846696
P11047,18.731040310693093,18.607089808405274,18.749579538418878,18.708710789364652,18.812117093755564,18.608000785702245,18.734239916480558,18.633990617298792,18.709346577912758,18.699145201455426,18.745601720038756,18.549223713012957
P09651,18.57242082824161,18.662397177206664,18.674109491805254,18.600464669743292,18.664796207546797,18.697293399452,,,,,,
P13807,18.997447943075407,19.342070869006026,19.33115149037441,19.203905043081804,19.462499776347983,19.39368921421548,18.769781906868285,19.165145803192804,19.209573543959003,18.919189717438243,19.239791564615153,19.091168487642065
O60506,18.821640093060402,18.810496325058377,18.729576933133405,18.9024675647963,19.02759881682476,18.912713361413093,18.89550576107503,18.876963013533445,18.782921446004195,18.816407147328427,18.921219646178315,18.848156283628438
Q9H223,18.97326405780339,19.075879691618884,18.842980059036826,19.132300903555063,19.144793150654166,19.136414431325154,19.5876896301815,19.67268775688524,19.585926510520917,19.715317429415393,19.765586655863096,19.824068913376948
Q9Y3I0,18.81202998442629,18.699984130318796,18.631094439205796,18.867536659694785,18.83451271401639,18.747570186037812,19.576742664812162,19.416888220881948,19.324453065890093,19.71950998303802,19.61411220347811,19.56682704326044
P21953,18.03484908513041,17.94431743437451,18.26413710396627,17.70320065059915,18.01521357501678,18.04230596945325,18.106440257078944,18.137002773471007,18.31085535519337,17.69610720679445,17.992095636805136,18.026608108027702
O95210,17.317865946336614,17.338672584380916,16.949515213095466,17.77649298498649,17.958952923965185,17.896452619545624,16.944689187082332,16.6825968882453,16.472302129812736,17.20057298131817,17.490329917398093,17.412201816046128
P62140,18.741406087184274,18.829097117833808,18.816152424701603,18.860750553051314,18.931698406035288,18.740895749480543,18.809308893567042,18.81536765886003,18.93899301759504,18.831879343629737,19.0579177083043,18.867742510102666
P47756,19.92992151445893,19.842716330024043,20.01771099513966,19.864165736886203,20.00032879335924,19.958350218699596,19.634032144730128,19.731755552609137,19.71285676537151,19.60547662433476,19.599365162505098,19.632265375009062
O75431,19.41188194587673,19.506303706548866,19.504298528625746,19.549137264142143,19.650281033771165,19.653084725522856,19.242253801809248,19.30228711778428,19.32131891105811,19.405542460797793,19.406593252231097,19.47597943005339
O60313,19.026154627641993,19.184686511330444,19.084767521867303,19.098999413626505,19.17446277348438,19.203001417039918,19.182458467017415,19.23885900887747,19.452404806266042,19.29173328781613,19.28708909083965,19.351453536697793
P10515,20.65484111463875,20.66456678715721,20.78562952939846,20.625847789577506,20.88859189762002,20.842137514420568,20.82266838358082,20.887659801383705,20.947144137485516,20.863227801865488,21.061016720058344,21.088440439728217
P28838,18.040232187190337,18.03349693905421,18.17479892631381,18.172780296410746,18.587447915668605,18.28838397808346,18.31958687997293,18.306570533220548,18.5326679194072,18.429027979446396,18.74485790980256,18.51908207579004
P09496,18.328194995050275,18.385835023005928,18.472795931459224,18.31168402155915,18.488528612562003,18.45322842723148,17.51501833282965,17.71270163077036,17.60467628608834,17.478485248087335,17.763562518202953,17.696916601894237
Q9BZQ8,19.11161201276457,19.128758213639415,18.971310283752945,19.03952984862856,19.17927225632766,19.05427279851655,19.434619411918284,19.55082755901624,19.31353370749205,19.35482724142472,19.497537737073767,19.40247396761793
Q01813,18.35280150040041,18.561595870941588,18.513448375187544,18.397548715815983,18.606330853629018,18.65897103278632,18.547424388431626,18.65187295467258,18.59685145121201,18.435961163170358,18.601347517789748,18.65363862896796
P05166,19.420117305897246,19.522198371778625,19.535890064993733,19.108076709984555,19.20473542484982,19.148172181929784,20.16480546643153,20.187272322965583,20.217407916261312,19.8637366080496,19.86306808423548,19.723988057859287
Q96AN5,18.165438620233665,18.276145629241864,18.441138066678715,18.139138271051266,17.887684713088966,18.09150599656719,,,,,,
O95810,19.272950181754627,19.321537671715316,19.422196201060242,19.23122509556899,19.262557522324194,19.224778164342432,19.693148020341745,19.694570147676675,19.823490348676636,19.689825398653653,19.717402819705065,19.70765120956504
P47755,18.928913010608643,18.89784988644486,18.84395784425297,18.782849477060584,18.807216543094274,18.84508417462074,18.8812932346104,18.895286821034215,18.89158199655514,18.818635224106693,18.747150555876573,18.730199779015646
P52907,18.928913010608643,18.89784988644486,18.84395784425297,18.782849477060584,18.807216543094274,18.84508417462074,18.8812932346104,18.895286821034215,18.89158199655514,18.818635224106693,18.747150555876573,18.730199779015646
P07942,18.589720372975638,19.006540661918912,18.55375703438339,18.469290448198734,18.448776402611077,18.537838971483456,18.468918317092253,18.760441587269344,18.396839129856332,18.241583767734262,18.212428985275476,18.264872943722256
P11021,19.16233371835299,19.145035131730026,19.002040334576865,19.194190377517067,19.41583223918551,19.124556257474357,19.1375833465073,19.101123449573624,18.995276622053186,19.25126212743134,19.46110483591684,19.160884021529974
P15088,19.584486686149976,20.049513130118783,20.02990817428886,19.193163577803418,19.515243611777066,19.14289813327173,,,,,,
Q9NTK5,18.839103286406722,18.903027645776557,18.963026808019276,18.846158594236634,18.866950858356358,18.776117067733843,,,,,,
O75521,19.096121449178924,19.13781335943658,18.981451138538166,19.022356975434857,18.856957370881332,19.114577767346933,18.788058739199716,18.788468232489457,18.57563156903618,18.65654182890259,18.334290746169778,18.779743397295906
Q53GG5,18.889344514030572,19.185669931931592,19.182544690969326,19.47579609714611,19.06857013150118,19.126801931916454,18.04623409797862,18.261892906799616,18.2759047393226,18.573590498297786,18.321437852792105,18.448371757349705
Q9NXA8,17.790173469753157,17.94317870322503,17.91908444969964,17.958668819617124,18.114598939015725,18.088837399964948,,,,,,
Q9UHQ4,18.880820112395604,18.927501164012966,18.788460266802485,18.906323027452945,18.87197840143052,18.893150412587307,,,,,,
Q14BN4,18.392857518848096,18.404793024107583,18.17075722465535,18.330830111134063,18.524393148301,18.558509167411085,18.640112763630153,18.64390701429314,18.421812993854676,18.639622846094884,18.8174704331962,18.832822472764
Q3ZCQ8,16.471357684944106,16.12628099002446,16.63916403553075,16.374479164717748,16.303209948944776,16.39180577376165,17.283468226210264,17.04303444149798,17.400270737612107,17.068239496523475,17.046534351711795,17.174360068879906
Q8NFV4,19.95845454346733,20.19422542055672,20.09159895456432,20.050554146946368,20.090236925843094,20.017661157037473,,,,,,
Q14894,18.897720423397264,19.431024158594543,19.013796993986436,19.36544175735651,19.330488746401524,19.481286369511732,18.406607783505677,19.128507923739686,18.550600254226993,19.02961615327515,18.844121346966475,19.09821203839961
P10768,19.202232655252356,19.13499026411662,18.935516148019754,19.34855311380919,19.345477800685597,19.161663345754462,19.273083016109847,19.226445897365494,19.094647313174228,19.33732936058437,19.472606224531162,19.209706394806716
P29692,18.603139130046923,18.707527648778722,18.54041565268483,18.78982016876215,19.04134098193834,18.820350386971775,18.631098881073353,18.617994690743505,18.527636097851282,18.899876124167033,18.992916214200317,18.94270729736895
P08123,16.463312027571625,16.817775628532907,17.011313533206298,17.110986876483224,17.773307296661816,17.77400198946432,16.651260274729772,17.15353837575594,17.25414635391466,17.43772769348387,18.162242564798433,18.16095222397831
P49419,19.147086892090872,19.108604852688572,19.112224403992354,19.31480504176348,19.14557832759747,19.15210841177617,19.433399004387812,19.270907233225785,19.306675301694046,19.591328304099655,19.434386946620076,19.520600937550846
Q9Y2Z9,17.432278205372928,17.581970442619994,17.609693348241155,17.43725084181537,17.476772542374952,17.504206047158966,18.661172673358593,18.73207598210752,18.618747535887135,18.69165561044128,18.685664530813053,18.69542134128237
P12694,18.49305796977778,19.357310734900402,18.57082048091872,18.395023626176936,18.663647290110966,18.747605160635086,19.04698141891407,19.122116428777744,19.35984391157877,18.875672119532098,19.270954555368004,19.09488115617607
Q9BPW8,19.283569960974624,19.259759351974864,19.244083494981368,19.3362312295217,19.401434399810263,19.236031318007637,18.993436902940147,19.05672854214101,19.031529798225538,18.99699289541545,19.097942945289656,19.072683042807995
Q9P0L0,18.13785335033039,18.04155755885481,17.996377877447973,18.13550223449029,18.15673819959321,18.17965804428919,18.880282047285558,18.816884685741005,18.75424706888131,18.901152682462868,19.002097131178022,18.973036785076687
P17931,20.11706028231159,19.81270064389328,19.969560073907058,19.69560637972578,19.610481500794606,19.970858596200845,17.164605777427074,16.92012404299664,16.885287292811572,16.71151910479998,16.745840656017233,17.033218645418607
P11277,18.555076107621545,18.564402136031024,18.64194091776229,18.459641134577026,18.61613915096389,18.542721152906296,18.854523942036575,18.834407687486767,18.953749460889185,18.753946016277663,18.916762416218567,18.832216868880167
Q86TC9,17.56882208289307,17.739544030046666,17.50409049034505,17.890634369093654,17.832984060143875,17.89170854111994,17.58852191694578,17.766234873620395,17.538469354720025,17.893349589080145,17.685545728027325,17.876900591040307
O00159,18.701003296267707,18.73699238468688,18.777920571478575,18.540188177377015,18.614575275243887,18.661723202515255,18.71167668532324,18.67684587033066,18.71045258947224,18.52459826049695,18.536097534385046,18.64578000271123
Q15063,18.066930962036807,18.384009363288897,17.986799381018987,18.63959214786377,20.554201760041177,19.564826171518963,18.159561940731244,18.369450806602245,18.086869124015386,18.76503125517992,20.651295596377505,19.661719132251445
P39656,18.752139948613543,18.746814993417193,18.712981431804355,18.810823673929306,18.875301408910296,18.860037195039514,18.6417959908298,18.658828608396014,18.661614588634595,18.572043277110957,18.5788020185487,18.523745711555282
O43681,18.298635406734242,18.85833924387956,18.289199392201184,18.144466562423162,18.010295891446322,18.04868907893859,,,,,,
Q9NRG7,18.989398186633714,18.719642831847555,19.22537063202452,18.872048584644205,19.10400659455309,18.847089990172858,18.76549654547548,18.68573911972862,19.03772121046349,18.705543296032126,18.82285335761754,18.66911827901041
Q9HCP6,18.81953360006416,19.023791354583313,18.945138965567683,18.762634009463728,18.923746258663478,18.899991149157295,18.959526568309105,19.095740831421377,19.070295242123876,18.905657296970034,18.936061332329324,18.75780341748521
P51648,18.181780716699407,18.313900491367807,18.086515938061194,18.28284635783239,18.849247786318838,18.498423655607183,18.551017265346704,18.719350949432787,18.499636991600507,18.624361144368862,18.961144427916352,18.757247828191982
P22830,17.941478949221747,18.21506843236028,18.005528610467707,17.83112010245857,18.074038210757045,17.986319821717377,18.41420293570227,18.696039062946628,18.43075961439743,18.13933550754018,18.39557513574795,18.40294875777273
Q15119,19.229785024129352,19.413116901937652,19.19225589406817,19.256830628214015,19.282615633030204,19.27533339670207,,,,,,
Q9BTZ2,19.84472006001039,19.7017988519481,19.572996828998246,19.78095833449071,20.077310799257898,19.96233215889593,19.6682141382382,19.492651241905303,19.4737107034853,19.65122779066537,19.76373918271036,19.757460817983183
Q99714,19.33360306499539,19.563036714272382,19.382607141000435,19.10640618503486,19.38462146137797,19.17051761295083,19.58802100622731,19.774113019169036,19.56139548611725,19.369732946117615,19.61280971171167,19.455988019187878
Q08043,20.03392469402936,20.204076458331265,20.156108240848027,20.357368773908455,20.43325661363911,20.41413590469925,20.089841281367498,20.177613580776214,20.152113983596532,20.34215757039195,20.381683536804825,20.407679839648885
Q14974,19.41973426600566,19.53161148974053,19.500469766189507,19.661509637314264,19.663918531434128,19.639458767239503,19.480134907435154,19.517445929467353,19.47219650571229,19.73539322896179,19.70101280924556,19.722909233850295
Q13554,19.338560843708308,19.660565828422644,19.46663944611222,19.413351084030293,19.40289895481299,19.369336780769533,19.42386889590926,19.58683612376504,19.50466835643111,19.50136035991935,19.36435056763581,19.399763987716668
P52597,18.53334368796434,18.632351545899393,18.59758340258421,18.393060793797726,18.598945436699278,18.517880801027996,18.897526428611542,19.06964512265065,18.923888172379687,18.753679499998984,18.884990270330174,18.797178625974666
O15144,18.89595685031504,18.94649654140702,18.86464259853941,18.942464391800527,19.20967586613157,18.968476961292165,,,,,,
P50395,18.466272984293145,18.40601258728974,18.335099519948624,18.50924664452619,18.65499607003271,18.61992022350732,18.13999428282377,18.05650541966961,18.117852731839317,18.271529914046805,18.28805948628406,18.355805609700166
Q5HYK3,18.48301142784665,18.803145192054263,18.497170931072873,18.58173140833272,18.67355407769201,18.6142497276894,18.504099997551226,18.82552715198596,18.539541279410003,18.571740313420246,18.563315458886297,18.54223586575352
Q9UBQ7,18.331010946353153,18.31980440426018,17.988157646506952,18.47463875779523,18.474450620004152,18.157003926847903,19.013381290445228,18.990110890497096,18.857578618225745,19.073627743677413,19.144054487797547,18.89929053429153
Q9BQ69,18.25218725723359,18.13538113585264,17.98192398731734,18.351955031110585,18.403993952625395,18.407529182556207,18.08711057777871,18.01161491888947,17.813731096769526,18.165871222067356,18.290849083095708,18.2357454746442
Q92629,19.558431924486715,19.661585885650588,19.699780000630337,19.64715711913056,19.670690822492535,19.572006256975474,19.338611264086254,19.28109577298852,19.443589088905075,19.407474205654367,19.485250509610356,19.422563744444396
Q96A26,19.837679514263332,19.77698956997696,19.945999566094347,19.732022471686495,19.763913394868542,19.721299489760487,19.759810180732515,19.723552628904695,19.910194746269504,19.57594449734561,19.67026205408201,19.604078094338387
O95202,18.246367167480933,18.345626882223065,18.27869749993074,18.272410315284763,18.364752378375844,18.23868075113444,18.401966116840235,18.39730194652494,18.496464502975336,18.410408287315324,18.573529590985082,18.420323767525197
P19338,18.406088718661586,18.525842885211937,18.373825245203914,18.378527710156614,18.626101136575475,18.5425284254443,18.68034492807615,18.82843093990332,18.81515497946419,18.782056781524453,18.797850683547164,18.47924246028403
O60884,19.023186709916367,19.18241375268031,19.0359222192893,19.078813598900897,19.27252347141152,19.156989933330408,18.85022118159474,18.993631549634948,18.817573140164633,18.858140396447276,19.031478429438796,18.959179850130724
Q9H2U2,18.171428492664944,18.17067816525975,17.67380593791686,18.055679621952148,18.230325407039544,17.840031038266424,18.21548797169959,18.084317920143242,17.654272400286374,17.926206217397553,18.3159919912807,17.85582963244274
Q9NSE4,18.554796534394374,18.715514864830567,18.73275987921901,18.57932908708426,18.672667041653657,18.604214007902716,18.507745096249074,18.6067124409434,18.72252739491414,18.568587799261046,18.628516738980444,18.5126093083581
Q8TB37,18.994534370145733,19.104436230333878,19.068888465656002,18.93152528782372,19.040752584211535,19.083449461323955,,,,,,
O14521,20.20811823702854,20.455092889367474,20.815028295219037,20.09824160036081,20.375678485067727,20.433384231045835,19.9940847574056,20.240823351849258,20.498999141939215,19.95830490085368,20.173646640702415,20.12011381951601
P23786,17.752650146608016,17.78613559415455,18.115791726174848,17.88753151788165,17.82594632841795,17.78316931155543,18.230572011325073,18.308592339972225,18.585617005341852,18.406149811908765,18.381478990331694,18.200679008639867
P78371,19.039359532419603,19.20063684288081,19.452667562813158,19.0676693740982,19.164118007153974,19.05480919073904,19.399963518271928,19.523213521998578,19.8357975357216,19.129805391110864,19.308602715839065,19.153732614570764
O95822,18.944581474443037,19.020506156791722,19.01507560124073,19.168635396156386,19.241562704143405,19.196245101577308,19.22182781467186,19.231620043088128,19.33734423626446,19.407131496730248,19.445934611100043,19.424530255323695
Q08431,18.103436373760122,18.310464120322205,18.18180012422819,18.307529918430856,18.61663498939813,18.290018846932618,18.643067000110516,18.83376618998546,18.73015276801377,18.6693683886056,18.83918739206404,18.633761538874037
P35613,18.738036167214158,18.722642457458896,18.648559463729114,18.71946068382682,18.68636373605026,18.723342640300025,,,,,,
P46976,19.25950076853569,19.38684028384922,18.735522970585663,19.749553580744145,19.77450155585874,19.612719144483027,,,,,,
P35749,21.935354343993957,21.773535269552028,21.970594537453934,21.940168091386667,21.804443218633583,21.9961381248372,22.43734948428279,22.22237447311536,22.47693263145689,22.48010484258079,22.286442782000325,22.47583349867379
P52272,18.38361043426612,18.36230986527757,18.327992235959965,18.258683340101378,18.375213409280732,18.41622541020084,17.924377597975287,17.831490773402333,17.927475150886476,17.709045635891176,17.960780680757903,17.984863446633817
O14967,19.07830719687604,18.882728863237435,19.03885403462574,18.937533307437736,18.983040907893894,18.89842203718047,18.657351599362215,18.5232642607638,18.738632449827495,18.474534789943533,18.571582308701327,18.497289538698276
P10915,17.652270805029342,17.969605742164823,17.974358569557825,17.887181933926833,18.44342518825052,18.302281918257314,17.410385098373588,18.470120638381335,17.341935726886604,18.00975755659038,18.201781728761336,18.349495056290937
O43852,19.835232648175587,20.036383359690067,19.902122362198913,19.978889176361573,19.881837896486207,19.86129292132307,18.856591697204774,19.14885058872984,19.12827549078588,19.108663985487567,18.950981076087633,19.021815886368273
Q96ND0,17.948629590587267,18.0975306601294,18.077084303198244,18.18265137264116,18.11212893389909,17.99751580883288,,,,,,
P21333,18.889773415685074,19.09555487589352,18.929671968174926,19.448395110007624,19.425351743856055,19.351334347914925,18.818229523858033,19.019439923967326,18.91609040398895,19.226144739169214,19.28531506424192,19.201694756697865
A7E2Y1,21.82338738178477,21.73936387895602,21.86963763764282,21.827048402448725,21.672808158280134,21.869858114280856,22.721277937867722,22.573133838841297,22.74767380032437,22.750964952899416,22.555065806742135,22.74614876306007
Q9NZN3,18.75026274799612,18.815165614178643,18.647576472575523,18.857427659980363,18.913164071264863,18.89929259976167,18.685613719182957,18.760643614093897,18.61830035739357,18.812670878239143,18.81227995120972,18.768328114041147
O75131,18.93603472521255,18.880149981416636,18.912103568332967,18.802957263571308,18.90164177957486,18.79110643676593,,,,,,
P40227,18.393905733357226,18.49987410336418,18.404914943695708,18.595465110378132,18.66437002401532,18.638409397776734,,,,,,
P35573,18.816608705752326,19.071380315113625,18.798404654174853,19.251775945970863,19.23741071537208,19.09328916665662,18.346700230235406,18.722031854090005,18.33246336877551,18.69686075280133,18.74983699493151,18.74592821220707
Q14152,17.800413342974696,17.554683798198834,17.8542576573867,17.61576611874999,17.670483369818896,17.707761315163058,18.001905134832132,17.810010483129236,18.0181034423111,17.82432981031422,17.838485017796184,17.899472579375104
Q8N3V7,18.976934929826253,18.952463140367975,18.938572272847935,19.284136831353546,19.227638034136895,19.23480573910417,18.738654712870012,18.750401137312114,18.74262483323294,18.968520892022045,18.986844062516735,18.93519742905873
P27824,18.1764714553951,18.205053426575837,18.32667854364974,18.475078310474522,18.641571993824343,18.449532559950732,18.487115121323047,18.522168366095283,18.62523020752086,18.687592100167954,18.796204417992914,18.746599605995424
P63092,18.655055485720833,18.67864999494868,18.582867837309312,18.474613014072737,18.509034619922463,18.366939001869152,18.637285263177983,18.48593541305847,18.47266835247996,18.519619630244666,18.352054938265518,18.253301229275362
Q5JWF2,18.655055485720833,18.67864999494868,18.582867837309312,18.474613014072737,18.509034619922463,18.366939001869152,18.637285263177983,18.48593541305847,18.47266835247996,18.519619630244666,18.352054938265518,18.253301229275362
Q9UHQ9,20.18360872997918,20.528992475988883,20.408835564044995,20.36672187574828,20.448064870723336,20.71962486873005,20.23359182650032,20.428319071210684,20.359538534270616,20.399418753661298,20.41523794833078,20.662665072767847
Q92736,19.131510424461105,19.162213621663987,19.146971707567324,19.142004142915102,19.03033192888884,19.019150487406172,19.039634930741244,19.134203464023607,19.06172265169987,18.991658050013633,18.846656715216653,18.860661906448936
Q00610,18.80220514694064,18.81440650530847,18.912145593991397,18.88778013209521,19.05214529777515,19.01328597523243,19.494998515946104,19.49764200936722,19.557457587392786,19.564891149139996,19.576601942582883,19.673174479220453
P05165,18.374260092234778,18.366439189392544,18.32491183688966,18.435829755858595,18.45198377723019,18.3828992335775,18.32389830304809,18.40146621211064,18.300808335911956,18.35834814679424,18.351923552671163,18.312241284004
Q8N1G4,18.989075681706474,18.982321470607502,19.05222308556509,18.874040796276283,18.739893744319186,18.77769302170049,18.585087240077772,18.577576347391368,18.62204645568292,18.48191568436735,18.666723310826697,18.63459305575222
Q99733,17.137401456253603,17.374852699978156,17.10458851642087,17.52899962740765,17.51037785660525,17.47679366023265,16.963421064146477,17.132570015119107,16.891605728214582,17.30345970139773,17.254055167612087,17.191430369195455
Q16795,20.561523202728633,20.565471223277736,20.549081465481063,20.652544499841735,20.71925956737065,20.625806926443108,,,,,,
P08174,18.23648841415207,18.181581774475344,18.366926199269866,18.078236823860305,18.406034725195102,18.167930152900304,,,,,,
Q53GQ0,19.28608617723609,19.39280374049843,19.35996720221612,19.417522914226293,19.631013594826694,19.650633697388823,18.777517544083032,18.994327662377835,18.96016600938167,18.861395917955917,19.129319068775366,19.094962522074855
Q9Y3B3,17.825480569307924,17.880677634353276,17.90827826370635,17.842617361671955,17.810935576132238,17.85904940635557,,,,,,
Q14697,18.84171114037931,18.8840923948659,18.766478440305658,18.975654880906575,19.10994234050068,18.951295530585277,18.69539255539136,18.841155829320762,18.60345248790419,18.869953225250722,19.140786517825415,18.96035362872208
P05556,18.702762502354673,18.723990173616848,18.65482689667179,18.864878326110333,18.92734684346503,18.826100927200816,18.721641606406266,18.750134488834426,18.687936905610666,19.05809282565505,19.06468093574269,18.97244066536547
P16671,19.359264840692937,19.802704098643193,19.4231245296463,19.463741077351585,19.57636882677523,19.450137547039258,19.166244008317022,19.994356199369694,19.159337365339706,19.234067781379288,19.34634654049053,19.20221053084792
P40123,18.652651566936445,18.858354421946988,18.723030934192685,18.714135654241584,18.78484728035799,18.873602565474396,18.35600656154162,18.499588996246846,18.372570928696078,18.382771766921998,18.403369090359107,18.517501773350133
P60842,19.25890872526684,19.166715567537572,19.288266808908222,19.179593271581034,19.25447660221383,19.119504338125648,18.797829315510597,18.85936188847281,18.811479748210974,18.737651710558847,18.860232234199877,18.7128476995226
Q14240,19.25890872526684,19.166715567537572,19.288266808908222,19.179593271581034,19.25447660221383,19.119504338125648,18.797829315510597,18.85936188847281,18.811479748210974,18.737651710558847,18.860232234199877,18.7128476995226
Q16762,19.171886562640637,19.08512749149961,19.20249214320936,19.127931366882766,19.350844246106632,19.060238104359502,19.380122809233892,19.333655471289028,19.337882097050223,19.33954340804885,19.566009429084303,19.34527312415088
P14543,18.904955314270172,18.748378613448757,18.91180683878387,18.962683104471772,18.99363997949348,18.908496413956573,19.018510181034124,18.94719601539087,19.074832668677885,19.08296892315971,19.124774602297336,19.05568968258887
Q96RQ3,18.616569483302143,18.581829475644067,18.736362290486444,18.34332128277678,18.45676248189263,18.501056744780534,19.24833684214767,19.28246593623438,19.317289320291124,19.07710777999876,19.14479471869675,19.232497822204085
